KT388079_rep,100.0,95.16129032258064,96.50537634408602,97.58064516129032,97.04301075268818,97.31182795698925,97.31182795698925,97.31182795698925,61.351351351351354,60.810810810810814,62.7027027027027,62.16216216216216,62.432432432432435,62.16216216216216,62.16216216216216,62.432432432432435,62.432432432432435,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,61.891891891891895,61.62162162162162,61.62162162162162,74.5945945945946,77.02702702702703,77.02702702702703,76.75675675675676,76.75675675675676,65.67567567567568,65.67567567567568,65.67567567567568,66.48648648648648,66.48648648648648,66.48648648648648,67.02702702702703,67.02702702702703,66.75675675675676,67.02702702702703,67.02702702702703,67.02702702702703,64.5945945945946,67.83783783783784,67.83783783783784,67.83783783783784,67.83783783783784,67.56756756756756,68.1081081081081,67.56756756756756,67.83783783783784,67.83783783783784,67.83783783783784,67.83783783783784,67.83783783783784,67.83783783783784,67.83783783783784,67.83783783783784,67.83783783783784,68.37837837837839,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081
KT388078_rep,95.16129032258064,100.0,95.96774193548387,97.04301075268818,97.58064516129032,97.84946236559139,97.84946236559139,97.84946236559139,60.0,59.45945945945946,61.351351351351354,61.351351351351354,61.08108108108108,60.810810810810814,60.810810810810814,61.08108108108108,61.08108108108108,61.351351351351354,61.351351351351354,61.351351351351354,61.351351351351354,61.351351351351354,61.351351351351354,61.351351351351354,61.351351351351354,60.54054054054054,60.270270270270274,60.270270270270274,72.16216216216216,74.05405405405405,74.05405405405405,73.78378378378379,73.78378378378379,64.86486486486487,64.86486486486487,64.86486486486487,66.21621621621622,65.67567567567568,65.67567567567568,66.21621621621622,66.21621621621622,66.48648648648648,66.75675675675676,66.21621621621622,66.21621621621622,63.78378378378378,67.02702702702703,67.02702702702703,67.02702702702703,67.02702702702703,66.75675675675676,67.29729729729729,66.75675675675676,67.02702702702703,67.02702702702703,67.02702702702703,67.02702702702703,67.02702702702703,67.02702702702703,67.02702702702703,67.02702702702703,67.02702702702703,67.56756756756756,67.29729729729729,67.29729729729729,67.29729729729729,67.29729729729729,67.29729729729729
KT388088_rep,96.50537634408602,95.96774193548387,100.0,97.31182795698925,97.84946236559139,98.11827956989248,98.11827956989248,98.11827956989248,61.351351351351354,60.810810810810814,62.7027027027027,62.7027027027027,62.432432432432435,62.16216216216216,62.16216216216216,62.432432432432435,62.432432432432435,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,61.891891891891895,61.62162162162162,61.62162162162162,73.51351351351352,75.13513513513513,75.13513513513513,74.86486486486487,74.86486486486487,65.94594594594594,65.94594594594594,65.94594594594594,67.02702702702703,67.02702702702703,67.02702702702703,67.56756756756756,67.56756756756756,67.29729729729729,67.56756756756756,67.56756756756756,67.56756756756756,64.86486486486487,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081,67.83783783783784,68.37837837837839,67.83783783783784,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081,68.37837837837839,68.64864864864865,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839
KT388084_rep,97.58064516129032,97.04301075268818,97.31182795698925,100.0,98.9247311827957,99.19354838709677,99.19354838709677,99.19354838709677,61.08108108108108,60.54054054054054,62.432432432432435,61.891891891891895,62.432432432432435,62.16216216216216,62.16216216216216,62.16216216216216,62.16216216216216,62.432432432432435,62.432432432432435,62.432432432432435,62.432432432432435,62.432432432432435,62.432432432432435,62.432432432432435,62.432432432432435,61.891891891891895,61.62162162162162,61.62162162162162,74.05405405405405,75.94594594594594,75.94594594594594,75.67567567567568,75.67567567567568,66.21621621621622,66.21621621621622,66.21621621621622,67.02702702702703,67.02702702702703,67.02702702702703,67.56756756756756,67.56756756756756,67.83783783783784,68.1081081081081,67.56756756756756,67.56756756756756,65.13513513513513,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.1081081081081,68.64864864864865,68.1081081081081,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.91891891891892,68.64864864864865,68.64864864864865,68.64864864864865,68.64864864864865,68.64864864864865
KT388081_rep,97.04301075268818,97.58064516129032,97.84946236559139,98.9247311827957,100.0,99.73118279569893,99.73118279569893,99.73118279569893,61.08108108108108,60.54054054054054,62.432432432432435,62.432432432432435,62.16216216216216,61.891891891891895,61.891891891891895,62.16216216216216,62.16216216216216,62.432432432432435,62.432432432432435,62.432432432432435,62.432432432432435,62.432432432432435,62.432432432432435,62.432432432432435,62.432432432432435,61.62162162162162,61.351351351351354,61.351351351351354,73.24324324324324,75.13513513513513,75.13513513513513,74.86486486486487,74.86486486486487,65.94594594594594,65.94594594594594,65.94594594594594,66.75675675675676,66.75675675675676,66.75675675675676,67.29729729729729,67.29729729729729,67.56756756756756,67.83783783783784,67.29729729729729,67.29729729729729,64.86486486486487,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081,67.83783783783784,68.37837837837839,67.83783783783784,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081,68.1081081081081,68.64864864864865,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839
KT388080_rep,97.31182795698925,97.84946236559139,98.11827956989248,99.19354838709677,99.73118279569893,100.0,100.0,100.0,61.351351351351354,60.810810810810814,62.7027027027027,62.7027027027027,62.432432432432435,62.16216216216216,62.16216216216216,62.432432432432435,62.432432432432435,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,61.891891891891895,61.62162162162162,61.62162162162162,73.51351351351352,75.4054054054054,75.4054054054054,75.13513513513513,75.13513513513513,66.21621621621622,66.21621621621622,66.21621621621622,67.02702702702703,67.02702702702703,67.02702702702703,67.56756756756756,67.56756756756756,67.83783783783784,68.1081081081081,67.56756756756756,67.56756756756756,65.13513513513513,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.1081081081081,68.64864864864865,68.1081081081081,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.91891891891892,68.64864864864865,68.64864864864865,68.64864864864865,68.64864864864865,68.64864864864865
KT388083_rep,97.31182795698925,97.84946236559139,98.11827956989248,99.19354838709677,99.73118279569893,100.0,100.0,100.0,61.351351351351354,60.810810810810814,62.7027027027027,62.7027027027027,62.432432432432435,62.16216216216216,62.16216216216216,62.432432432432435,62.432432432432435,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,61.891891891891895,61.62162162162162,61.62162162162162,73.51351351351352,75.4054054054054,75.4054054054054,75.13513513513513,75.13513513513513,66.21621621621622,66.21621621621622,66.21621621621622,67.02702702702703,67.02702702702703,67.02702702702703,67.56756756756756,67.56756756756756,67.83783783783784,68.1081081081081,67.56756756756756,67.56756756756756,65.13513513513513,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.1081081081081,68.64864864864865,68.1081081081081,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.91891891891892,68.64864864864865,68.64864864864865,68.64864864864865,68.64864864864865,68.64864864864865
KT388082_rep,97.31182795698925,97.84946236559139,98.11827956989248,99.19354838709677,99.73118279569893,100.0,100.0,100.0,61.351351351351354,60.810810810810814,62.7027027027027,62.7027027027027,62.432432432432435,62.16216216216216,62.16216216216216,62.432432432432435,62.432432432432435,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,62.7027027027027,61.891891891891895,61.62162162162162,61.62162162162162,73.51351351351352,75.4054054054054,75.4054054054054,75.13513513513513,75.13513513513513,66.21621621621622,66.21621621621622,66.21621621621622,67.02702702702703,67.02702702702703,67.02702702702703,67.56756756756756,67.56756756756756,67.83783783783784,68.1081081081081,67.56756756756756,67.56756756756756,65.13513513513513,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.1081081081081,68.64864864864865,68.1081081081081,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.37837837837839,68.91891891891892,68.64864864864865,68.64864864864865,68.64864864864865,68.64864864864865,68.64864864864865
MF344550_rep,61.351351351351354,60.0,61.351351351351354,61.08108108108108,61.08108108108108,61.351351351351354,61.351351351351354,61.351351351351354,100.0,90.3485254691689,91.68900804289544,91.42091152815013,91.42091152815013,91.68900804289544,91.68900804289544,91.95710455764075,91.95710455764075,91.95710455764075,91.95710455764075,92.22520107238606,92.22520107238606,92.22520107238606,91.95710455764075,91.95710455764075,91.95710455764075,90.61662198391421,90.88471849865951,90.88471849865951,70.35040431266846,70.61994609164421,70.61994609164421,70.35040431266846,70.35040431266846,75.47169811320755,75.47169811320755,75.47169811320755,74.93261455525607,76.01078167115904,75.74123989218329,76.01078167115904,76.01078167115904,75.74123989218329,76.01078167115904,76.01078167115904,76.01078167115904,71.69811320754717,75.74123989218329,76.01078167115904,76.01078167115904,76.01078167115904,76.01078167115904,74.93261455525607,75.74123989218329,75.2021563342318,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,74.39353099730458,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318
MT041695_rep,60.810810810810814,59.45945945945946,60.810810810810814,60.54054054054054,60.54054054054054,60.810810810810814,60.810810810810814,60.810810810810814,90.3485254691689,100.0,96.24664879356568,96.24664879356568,96.24664879356568,96.51474530831099,96.51474530831099,96.51474530831099,96.51474530831099,96.7828418230563,96.7828418230563,97.05093833780161,97.05093833780161,97.05093833780161,96.7828418230563,96.7828418230563,96.7828418230563,95.44235924932975,95.71045576407506,95.71045576407506,69.2722371967655,69.54177897574124,69.54177897574124,69.2722371967655,69.2722371967655,74.12398921832884,74.12398921832884,74.12398921832884,74.12398921832884,74.93261455525607,74.66307277628033,74.93261455525607,74.93261455525607,74.66307277628033,74.93261455525607,74.93261455525607,74.93261455525607,69.81132075471697,73.8544474393531,74.12398921832884,74.12398921832884,74.12398921832884,74.66307277628033,73.58490566037736,74.39353099730458,74.12398921832884,73.8544474393531,74.12398921832884,74.12398921832884,74.12398921832884,74.12398921832884,74.12398921832884,74.12398921832884,73.04582210242587,73.58490566037736,73.58490566037736,73.8544474393531,73.8544474393531,73.8544474393531,73.8544474393531
MT041693_rep,62.7027027027027,61.351351351351354,62.7027027027027,62.432432432432435,62.432432432432435,62.7027027027027,62.7027027027027,62.7027027027027,91.68900804289544,96.24664879356568,100.0,98.39142091152814,98.92761394101876,98.65951742627345,98.65951742627345,98.65951742627345,98.65951742627345,98.92761394101876,98.92761394101876,99.19571045576407,99.19571045576407,99.19571045576407,98.92761394101876,98.92761394101876,98.92761394101876,98.12332439678285,97.85522788203754,97.85522788203754,70.61994609164421,70.61994609164421,70.61994609164421,70.35040431266846,70.35040431266846,74.93261455525607,74.93261455525607,74.93261455525607,74.93261455525607,75.74123989218329,75.47169811320755,75.74123989218329,76.21621621621621,75.47169811320755,75.74123989218329,75.74123989218329,75.74123989218329,70.88948787061994,74.93261455525607,75.2021563342318,75.2021563342318,75.2021563342318,75.74123989218329,74.66307277628033,75.47169811320755,75.2021563342318,74.93261455525607,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,74.12398921832884,74.66307277628033,74.66307277628033,74.93261455525607,74.93261455525607,74.93261455525607,74.93261455525607
MH595450_rep,62.16216216216216,61.351351351351354,62.7027027027027,61.891891891891895,62.432432432432435,62.7027027027027,62.7027027027027,62.7027027027027,91.42091152815013,96.24664879356568,98.39142091152814,100.0,98.39142091152814,98.65951742627345,98.65951742627345,98.65951742627345,98.65951742627345,98.92761394101876,98.92761394101876,99.19571045576407,99.19571045576407,99.19571045576407,99.46380697050938,99.46380697050938,99.46380697050938,97.58713136729223,97.85522788203754,97.85522788203754,70.08086253369272,70.35040431266846,70.35040431266846,70.08086253369272,70.08086253369272,74.93261455525607,74.93261455525607,74.93261455525607,74.93261455525607,75.74123989218329,75.47169811320755,75.74123989218329,76.21621621621621,75.47169811320755,75.74123989218329,75.74123989218329,75.74123989218329,70.88948787061994,74.93261455525607,75.2021563342318,75.2021563342318,75.2021563342318,75.74123989218329,74.66307277628033,75.47169811320755,75.2021563342318,74.93261455525607,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,74.12398921832884,74.66307277628033,74.66307277628033,74.93261455525607,74.93261455525607,74.93261455525607,74.93261455525607
MT041692_rep,62.432432432432435,61.08108108108108,62.432432432432435,62.432432432432435,62.16216216216216,62.432432432432435,62.432432432432435,62.432432432432435,91.42091152815013,96.24664879356568,98.92761394101876,98.39142091152814,100.0,99.73190348525469,99.73190348525469,98.65951742627345,98.65951742627345,98.92761394101876,98.92761394101876,99.19571045576407,99.19571045576407,99.19571045576407,98.92761394101876,98.92761394101876,98.92761394101876,99.19571045576407,98.92761394101876,98.92761394101876,70.61994609164421,70.61994609164421,70.61994609164421,70.35040431266846,70.35040431266846,74.93261455525607,74.93261455525607,74.93261455525607,74.93261455525607,75.74123989218329,75.47169811320755,75.74123989218329,76.21621621621621,75.47169811320755,75.74123989218329,75.74123989218329,75.74123989218329,70.88948787061994,74.93261455525607,75.2021563342318,75.2021563342318,75.2021563342318,75.74123989218329,74.66307277628033,75.47169811320755,75.2021563342318,74.93261455525607,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,74.12398921832884,74.66307277628033,74.66307277628033,74.93261455525607,74.93261455525607,74.93261455525607,74.93261455525607
MT041696_rep,62.16216216216216,60.810810810810814,62.16216216216216,62.16216216216216,61.891891891891895,62.16216216216216,62.16216216216216,62.16216216216216,91.68900804289544,96.51474530831099,98.65951742627345,98.65951742627345,99.73190348525469,100.0,100.0,98.92761394101876,98.92761394101876,99.19571045576407,99.19571045576407,99.46380697050938,99.46380697050938,99.46380697050938,99.19571045576407,99.19571045576407,99.19571045576407,98.92761394101876,99.19571045576407,99.19571045576407,70.61994609164421,70.88948787061994,70.88948787061994,70.61994609164421,70.61994609164421,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,76.01078167115904,75.74123989218329,76.01078167115904,76.48648648648648,75.74123989218329,76.01078167115904,76.01078167115904,76.01078167115904,71.1590296495957,75.2021563342318,75.47169811320755,75.47169811320755,75.47169811320755,76.01078167115904,74.93261455525607,75.74123989218329,75.47169811320755,75.2021563342318,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,74.39353099730458,74.93261455525607,74.93261455525607,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318
MH595443_rep,62.16216216216216,60.810810810810814,62.16216216216216,62.16216216216216,61.891891891891895,62.16216216216216,62.16216216216216,62.16216216216216,91.68900804289544,96.51474530831099,98.65951742627345,98.65951742627345,99.73190348525469,100.0,100.0,98.92761394101876,98.92761394101876,99.19571045576407,99.19571045576407,99.46380697050938,99.46380697050938,99.46380697050938,99.19571045576407,99.19571045576407,99.19571045576407,98.92761394101876,99.19571045576407,99.19571045576407,70.61994609164421,70.88948787061994,70.88948787061994,70.61994609164421,70.61994609164421,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,76.01078167115904,75.74123989218329,76.01078167115904,76.48648648648648,75.74123989218329,76.01078167115904,76.01078167115904,76.01078167115904,71.1590296495957,75.2021563342318,75.47169811320755,75.47169811320755,75.47169811320755,76.01078167115904,74.93261455525607,75.74123989218329,75.47169811320755,75.2021563342318,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,74.39353099730458,74.93261455525607,74.93261455525607,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318
MH595453_rep,62.432432432432435,61.08108108108108,62.432432432432435,62.16216216216216,62.16216216216216,62.432432432432435,62.432432432432435,62.432432432432435,91.95710455764075,96.51474530831099,98.65951742627345,98.65951742627345,98.65951742627345,98.92761394101876,98.92761394101876,100.0,100.0,99.19571045576407,99.19571045576407,99.46380697050938,99.46380697050938,99.46380697050938,99.19571045576407,99.19571045576407,99.19571045576407,97.85522788203754,98.12332439678285,98.12332439678285,70.61994609164421,70.88948787061994,70.88948787061994,70.61994609164421,70.61994609164421,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,76.01078167115904,75.74123989218329,76.01078167115904,76.48648648648648,75.74123989218329,76.01078167115904,76.01078167115904,76.01078167115904,71.1590296495957,75.2021563342318,75.47169811320755,75.47169811320755,75.47169811320755,76.01078167115904,74.93261455525607,75.74123989218329,75.47169811320755,75.2021563342318,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,74.39353099730458,74.93261455525607,74.93261455525607,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318
MH595452_rep,62.432432432432435,61.08108108108108,62.432432432432435,62.16216216216216,62.16216216216216,62.432432432432435,62.432432432432435,62.432432432432435,91.95710455764075,96.51474530831099,98.65951742627345,98.65951742627345,98.65951742627345,98.92761394101876,98.92761394101876,100.0,100.0,99.19571045576407,99.19571045576407,99.46380697050938,99.46380697050938,99.46380697050938,99.19571045576407,99.19571045576407,99.19571045576407,97.85522788203754,98.12332439678285,98.12332439678285,70.61994609164421,70.88948787061994,70.88948787061994,70.61994609164421,70.61994609164421,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318,76.01078167115904,75.74123989218329,76.01078167115904,76.48648648648648,75.74123989218329,76.01078167115904,76.01078167115904,76.01078167115904,71.1590296495957,75.2021563342318,75.47169811320755,75.47169811320755,75.47169811320755,76.01078167115904,74.93261455525607,75.74123989218329,75.47169811320755,75.2021563342318,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,74.39353099730458,74.93261455525607,74.93261455525607,75.2021563342318,75.2021563342318,75.2021563342318,75.2021563342318
MH595454_rep,62.7027027027027,61.351351351351354,62.7027027027027,62.432432432432435,62.432432432432435,62.7027027027027,62.7027027027027,62.7027027027027,91.95710455764075,96.7828418230563,98.92761394101876,98.92761394101876,98.92761394101876,99.19571045576407,99.19571045576407,99.19571045576407,99.19571045576407,100.0,100.0,99.73190348525469,99.73190348525469,99.73190348525469,99.46380697050938,99.46380697050938,99.46380697050938,98.12332439678285,98.39142091152814,98.39142091152814,70.88948787061994,71.1590296495957,71.1590296495957,70.88948787061994,70.88948787061994,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,76.28032345013477,76.01078167115904,76.28032345013477,76.75675675675676,76.01078167115904,76.28032345013477,76.28032345013477,76.28032345013477,71.42857142857143,75.47169811320755,75.74123989218329,75.74123989218329,75.74123989218329,76.28032345013477,75.2021563342318,76.01078167115904,75.74123989218329,75.47169811320755,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,74.66307277628033,75.2021563342318,75.2021563342318,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755
MH595445_rep,62.7027027027027,61.351351351351354,62.7027027027027,62.432432432432435,62.432432432432435,62.7027027027027,62.7027027027027,62.7027027027027,91.95710455764075,96.7828418230563,98.92761394101876,98.92761394101876,98.92761394101876,99.19571045576407,99.19571045576407,99.19571045576407,99.19571045576407,100.0,100.0,99.73190348525469,99.73190348525469,99.73190348525469,99.46380697050938,99.46380697050938,99.46380697050938,98.12332439678285,98.39142091152814,98.39142091152814,70.88948787061994,71.1590296495957,71.1590296495957,70.88948787061994,70.88948787061994,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,76.28032345013477,76.01078167115904,76.28032345013477,76.75675675675676,76.01078167115904,76.28032345013477,76.28032345013477,76.28032345013477,71.42857142857143,75.47169811320755,75.74123989218329,75.74123989218329,75.74123989218329,76.28032345013477,75.2021563342318,76.01078167115904,75.74123989218329,75.47169811320755,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,74.66307277628033,75.2021563342318,75.2021563342318,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755
MH595444_rep,62.7027027027027,61.351351351351354,62.7027027027027,62.432432432432435,62.432432432432435,62.7027027027027,62.7027027027027,62.7027027027027,92.22520107238606,97.05093833780161,99.19571045576407,99.19571045576407,99.19571045576407,99.46380697050938,99.46380697050938,99.46380697050938,99.46380697050938,99.73190348525469,99.73190348525469,100.0,100.0,100.0,99.73190348525469,99.73190348525469,99.73190348525469,98.39142091152814,98.65951742627345,98.65951742627345,70.88948787061994,71.1590296495957,71.1590296495957,70.88948787061994,70.88948787061994,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,76.28032345013477,76.01078167115904,76.28032345013477,76.75675675675676,76.01078167115904,76.28032345013477,76.28032345013477,76.28032345013477,71.42857142857143,75.47169811320755,75.74123989218329,75.74123989218329,75.74123989218329,76.28032345013477,75.2021563342318,76.01078167115904,75.74123989218329,75.47169811320755,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,74.66307277628033,75.2021563342318,75.2021563342318,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755
MH595448_rep,62.7027027027027,61.351351351351354,62.7027027027027,62.432432432432435,62.432432432432435,62.7027027027027,62.7027027027027,62.7027027027027,92.22520107238606,97.05093833780161,99.19571045576407,99.19571045576407,99.19571045576407,99.46380697050938,99.46380697050938,99.46380697050938,99.46380697050938,99.73190348525469,99.73190348525469,100.0,100.0,100.0,99.73190348525469,99.73190348525469,99.73190348525469,98.39142091152814,98.65951742627345,98.65951742627345,70.88948787061994,71.1590296495957,71.1590296495957,70.88948787061994,70.88948787061994,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,76.28032345013477,76.01078167115904,76.28032345013477,76.75675675675676,76.01078167115904,76.28032345013477,76.28032345013477,76.28032345013477,71.42857142857143,75.47169811320755,75.74123989218329,75.74123989218329,75.74123989218329,76.28032345013477,75.2021563342318,76.01078167115904,75.74123989218329,75.47169811320755,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,74.66307277628033,75.2021563342318,75.2021563342318,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755
MH595446_rep,62.7027027027027,61.351351351351354,62.7027027027027,62.432432432432435,62.432432432432435,62.7027027027027,62.7027027027027,62.7027027027027,92.22520107238606,97.05093833780161,99.19571045576407,99.19571045576407,99.19571045576407,99.46380697050938,99.46380697050938,99.46380697050938,99.46380697050938,99.73190348525469,99.73190348525469,100.0,100.0,100.0,99.73190348525469,99.73190348525469,99.73190348525469,98.39142091152814,98.65951742627345,98.65951742627345,70.88948787061994,71.1590296495957,71.1590296495957,70.88948787061994,70.88948787061994,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755,76.28032345013477,76.01078167115904,76.28032345013477,76.75675675675676,76.01078167115904,76.28032345013477,76.28032345013477,76.28032345013477,71.42857142857143,75.47169811320755,75.74123989218329,75.74123989218329,75.74123989218329,76.28032345013477,75.2021563342318,76.01078167115904,75.74123989218329,75.47169811320755,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,75.74123989218329,74.66307277628033,75.2021563342318,75.2021563342318,75.47169811320755,75.47169811320755,75.47169811320755,75.47169811320755
